"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2020-09-08","WEST",1,1,11,2,1,1,0
"2020-09-09","WEST",1,1,10,2,1,1,0
"2020-09-10","WEST",1,1,8,2,1,1,0
"2020-09-11","WEST",1,0,8,1,0,0,0
"2020-09-12","WEST",0,0,2,0,0,0,0
"2020-09-13","WEST",1,0,2,1,0,0,0
"2020-09-14","WEST",2,0,4,3,0,1,0
"2020-09-15","WEST",2,2,4,3,3,1,1
"2020-09-16","WEST",3,1,6,4,1,1,0
"2020-09-17","WEST",4,0,6,5,0,1,0
"2020-09-18","WEST",4,0,7,5,0,1,0
"2020-09-19","WEST",4,1,8,5,1,1,0
"2020-09-20","WEST",4,1,8,4,1,0,0
"2020-09-21","WEST",3,1,8,3,1,0,0
"2020-09-22","WEST",3,0,10,3,0,0,0
"2020-09-23","WEST",2,0,11,2,0,0,0
"2020-09-24","WEST",3,2,11,3,2,0,0
"2020-09-25","WEST",3,2,9,3,2,0,0
"2020-09-26","WEST",3,2,10,3,2,0,0
"2020-09-27","WEST",3,3,9,3,3,0,0
"2020-09-28","WEST",3,2,11,3,2,0,0
"2020-09-29","WEST",3,2,11,3,2,0,0
"2020-09-30","WEST",3,2,12,3,2,0,0
"2020-10-01","WEST",4,1,12,4,1,0,0
"2020-10-02","WEST",5,3,11,5,3,0,0
"2020-10-03","WEST",4,2,11,4,2,0,0
"2020-10-04","WEST",3,1,14,3,1,0,0
"2020-10-05","WEST",3,2,14,3,2,0,0
"2020-10-06","WEST",3,2,16,3,2,0,0
"2020-10-07","WEST",5,3,15,5,3,0,0
"2020-10-08","WEST",5,2,18,5,2,0,0
"2020-10-09","WEST",4,2,18,4,2,0,0
"2020-10-10","WEST",6,3,14,6,3,0,0
"2020-10-11","WEST",6,3,17,6,3,0,0
"2020-10-12","WEST",6,3,16,6,3,0,0
"2020-10-13","WEST",8,4,19,8,4,0,0
"2020-10-14","WEST",8,4,18,8,4,0,0
"2020-10-15","WEST",6,3,19,7,4,1,1
"2020-10-16","WEST",5,3,21,6,4,1,1
"2020-10-17","WEST",8,6,37,9,7,1,1
"2020-10-18","WEST",9,5,23,10,6,1,1
"2020-10-19","WEST",9,5,24,10,6,1,1
"2020-10-20","WEST",10,6,27,11,7,1,1
"2020-10-21","WEST",8,6,29,9,7,1,1
"2020-10-22","WEST",9,6,27,10,7,1,1
"2020-10-23","WEST",9,8,27,10,9,1,1
"2020-10-24","WEST",10,7,24,11,8,1,1
"2020-10-25","WEST",9,6,23,10,7,1,1
"2020-10-26","WEST",10,6,30,11,7,1,1
"2020-10-27","WEST",8,6,28,9,7,1,1
"2020-10-28","WEST",8,6,24,9,7,1,1
"2020-10-29","WEST",9,7,30,10,8,1,1
"2020-10-30","WEST",7,5,24,9,6,2,1
"2020-10-31","WEST",6,4,26,8,6,2,2
"2020-11-01","WEST",7,6,28,9,7,2,1
"2020-11-02","WEST",7,6,30,9,8,2,2
"2020-11-03","WEST",9,6,30,11,8,2,2
"2020-11-04","WEST",9,6,30,11,8,2,2
"2020-11-05","WEST",10,7,31,12,9,2,2
"2020-11-06","WEST",10,8,36,12,10,2,2
"2020-11-07","WEST",8,5,34,11,8,3,3
"2020-11-08","WEST",7,3,37,10,5,3,2
"2020-11-09","WEST",8,5,35,10,7,2,2
"2020-11-10","WEST",9,6,37,11,8,2,2
"2020-11-11","WEST",9,6,37,11,8,2,2
"2020-11-12","WEST",10,6,43,12,8,2,2
"2020-11-13","WEST",12,7,40,14,9,2,2
"2020-11-14","WEST",14,7,63,16,9,2,2
"2020-11-15","WEST",17,7,61,19,9,2,2
"2020-11-16","WEST",18,9,70,20,11,2,2
"2020-11-17","WEST",19,11,74,22,12,3,1
"2020-11-18","WEST",20,11,75,22,13,2,2
"2020-11-19","WEST",25,15,74,27,17,2,2
"2020-11-20","WEST",24,14,81,26,15,2,1
"2020-11-21","WEST",31,14,80,33,16,2,2
"2020-11-22","WEST",31,17,84,33,19,2,2
"2020-11-23","WEST",32,10,90,34,12,2,2
"2020-11-24","WEST",32,17,94,34,18,2,1
"2020-11-25","WEST",32,21,103,34,23,2,2
"2020-11-26","WEST",29,22,110,31,23,2,1
"2020-11-27","WEST",28,19,114,31,22,3,3
"2020-11-28","WEST",29,16,124,32,18,3,2
"2020-11-29","WEST",28,10,133,31,12,3,2
"2020-11-30","WEST",31,17,140,34,19,3,2
"2020-12-01","WEST",34,15,139,37,17,3,2
"2020-12-02","WEST",34,17,150,36,19,2,2
"2020-12-03","WEST",39,15,167,42,17,3,2
"2020-12-04","WEST",46,19,175,49,21,3,2
"2020-12-05","WEST",51,23,209,53,25,2,2
"2020-12-06","WEST",49,25,211,52,28,3,3
"2020-12-07","WEST",56,23,207,59,26,3,3
"2020-12-08","WEST",56,29,232,59,32,3,3
"2020-12-09","WEST",53,32,231,56,34,3,2
"2020-12-10","WEST",57,28,224,60,30,3,2
"2020-12-11","WEST",60,28,214,63,30,3,2
"2020-12-12","WEST",60,30,236,64,32,4,2
"2020-12-13","WEST",62,26,236,66,28,4,2
"2020-12-14","WEST",58,27,245,63,29,5,2
"2020-12-15","WEST",55,28,258,61,31,6,3
"2020-12-16","WEST",57,37,253,62,39,5,2
"2020-12-17","WEST",63,38,267,68,39,5,1
"2020-12-18","WEST",63,38,263,67,40,4,2
"2020-12-19","WEST",62,21,270,66,23,4,2
"2020-12-20","WEST",60,28,263,64,30,4,2
"2020-12-21","WEST",58,27,277,61,29,3,2
"2020-12-22","WEST",61,34,280,65,37,4,3
"2020-12-23","WEST",66,40,265,70,43,4,3
"2020-12-24","WEST",67,38,257,71,42,4,4
"2020-12-25","WEST",68,37,282,72,41,4,4
"2020-12-26","WEST",70,42,288,76,46,6,4
"2020-12-27","WEST",67,36,301,73,40,6,4
"2020-12-28","WEST",72,43,330,77,46,5,3
"2020-12-29","WEST",71,42,345,76,45,5,3
"2020-12-30","WEST",75,42,353,80,44,5,2
"2020-12-31","WEST",83,43,392,88,47,5,4
"2021-01-01","WEST",88,45,388,91,48,3,3
"2021-01-02","WEST",83,48,420,90,52,7,4
"2021-01-03","WEST",82,50,427,90,55,8,5
"2021-01-04","WEST",84,39,444,92,44,8,5
"2021-01-05","WEST",90,59,445,96,62,6,3
"2021-01-06","WEST",95,59,440,101,62,6,3
"2021-01-07","WEST",94,56,435,99,59,5,3
"2021-01-08","WEST",94,57,435,99,60,5,3
"2021-01-09","WEST",97,53,426,103,56,6,3
"2021-01-10","WEST",101,59,425,107,63,6,4
"2021-01-11","WEST",103,58,446,109,61,6,3
"2021-01-12","WEST",102,60,475,107,63,5,3
"2021-01-13","WEST",106,65,465,111,68,5,3
"2021-01-14","WEST",109,71,476,116,74,7,3
"2021-01-15","WEST",108,73,485,114,76,6,3
"2021-01-16","WEST",109,69,459,114,71,5,2
"2021-01-17","WEST",107,70,484,111,72,4,2
"2021-01-18","WEST",102,73,460,107,75,5,2
"2021-01-19","WEST",108,77,481,112,79,4,2
"2021-01-20","WEST",103,75,471,109,78,6,3
"2021-01-21","WEST",101,73,465,107,74,6,1
"2021-01-22","WEST",98,74,455,105,76,7,2
"2021-01-23","WEST",102,75,450,109,77,7,2
"2021-01-24","WEST",101,78,418,107,82,6,4
"2021-01-25","WEST",103,61,433,107,64,4,3
"2021-01-26","WEST",96,74,447,100,76,4,2
"2021-01-27","WEST",96,75,428,101,78,5,3
"2021-01-28","WEST",93,75,408,98,78,5,3
"2021-01-29","WEST",93,73,398,98,76,5,3
"2021-01-30","WEST",94,51,363,99,52,5,1
"2021-01-31","WEST",101,70,353,107,73,6,3
"2021-02-01","WEST",99,71,353,105,73,6,2
"2021-02-02","WEST",93,70,352,99,73,6,3
"2021-02-03","WEST",95,71,329,102,76,7,5
"2021-02-04","WEST",88,59,308,98,67,10,8
"2021-02-05","WEST",83,59,287,93,66,10,7
"2021-02-06","WEST",82,53,285,93,59,11,6
"2021-02-07","WEST",87,59,262,95,65,8,6
"2021-02-08","WEST",86,56,248,95,60,9,4
"2021-02-09","WEST",79,54,261,86,58,7,4
"2021-02-10","WEST",75,56,239,82,60,7,4
"2021-02-11","WEST",72,47,216,81,52,9,5
"2021-02-12","WEST",69,45,195,79,51,10,6
"2021-02-13","WEST",68,44,178,79,49,11,5
"2021-02-14","WEST",66,46,189,78,52,12,6
"2021-02-15","WEST",71,42,187,83,48,12,6
"2021-02-16","WEST",64,34,197,76,40,12,6
"2021-02-17","WEST",63,36,192,75,41,12,5
"2021-02-18","WEST",54,31,182,66,36,12,5
"2021-02-19","WEST",50,32,162,63,37,13,5
"2021-02-20","WEST",48,29,157,57,33,9,4
"2021-02-21","WEST",51,28,164,60,31,9,3
"2021-02-22","WEST",54,35,170,63,38,9,3
"2021-02-23","WEST",50,33,169,59,36,9,3
"2021-02-24","WEST",55,35,160,62,36,7,1
"2021-02-25","WEST",53,31,172,61,32,8,1
"2021-02-26","WEST",54,39,157,61,40,7,1
"2021-02-27","WEST",56,35,171,65,36,9,1
"2021-02-28","WEST",59,42,169,65,43,6,1
"2021-03-01","WEST",57,37,168,62,39,5,2
"2021-03-02","WEST",61,44,166,63,45,2,1
"2021-03-03","WEST",64,45,169,66,46,2,1
"2021-03-04","WEST",67,48,162,70,49,3,1
"2021-03-05","WEST",65,41,157,71,42,6,1
"2021-03-06","WEST",62,47,160,71,50,9,3
"2021-03-07","WEST",62,46,161,71,48,9,2
"2021-03-08","WEST",67,52,180,76,54,9,2
"2021-03-09","WEST",68,44,184,77,46,9,2
"2021-03-10","WEST",61,46,163,67,48,6,2
"2021-03-11","WEST",60,46,163,66,48,6,2
"2021-03-12","WEST",58,39,149,63,40,5,1
"2021-03-13","WEST",57,37,152,63,39,6,2
"2021-03-14","WEST",56,37,153,65,41,9,4
"2021-03-15","WEST",61,36,176,69,38,8,2
"2021-03-16","WEST",56,37,200,64,39,8,2
"2021-03-17","WEST",58,37,191,67,39,9,2
"2021-03-18","WEST",60,42,194,69,44,9,2
"2021-03-19","WEST",56,38,202,65,42,9,4
"2021-03-20","WEST",55,39,196,63,42,8,3
"2021-03-21","WEST",58,31,195,67,35,9,4
"2021-03-22","WEST",57,34,205,64,39,7,5
"2021-03-23","WEST",65,36,191,72,40,7,4
"2021-03-24","WEST",66,39,192,73,43,7,4
"2021-03-25","WEST",64,37,196,71,40,7,3
"2021-03-26","WEST",68,39,197,72,40,4,1
"2021-03-27","WEST",72,31,206,77,32,5,1
"2021-03-28","WEST",70,46,204,76,48,6,2
"2021-03-29","WEST",69,40,211,76,42,7,2
"2021-03-30","WEST",66,47,218,73,48,7,1
"2021-03-31","WEST",67,41,202,75,42,8,1
"2021-04-01","WEST",67,41,198,74,42,7,1
"2021-04-02","WEST",65,42,203,71,44,6,2
"2021-04-03","WEST",66,43,187,72,44,6,1
"2021-04-04","WEST",72,42,194,78,42,6,0
"2021-04-05","WEST",77,52,207,83,52,6,0
"2021-04-06","WEST",80,56,222,88,58,8,2
"2021-04-07","WEST",82,56,227,90,59,8,3
"2021-04-08","WEST",92,64,225,99,66,7,2
"2021-04-09","WEST",96,70,234,104,71,8,1
"2021-04-10","WEST",111,72,233,119,75,8,3
"2021-04-11","WEST",124,78,248,129,81,5,3
"2021-04-12","WEST",120,90,271,125,93,5,3
"2021-04-13","WEST",123,83,312,129,88,6,5
"2021-04-14","WEST",130,92,342,137,95,7,3
"2021-04-15","WEST",137,94,342,145,97,8,3
"2021-04-16","WEST",147,111,346,155,115,8,4
"2021-04-17","WEST",154,116,382,163,121,9,5
"2021-04-18","WEST",168,126,405,177,132,9,6
"2021-04-19","WEST",181,131,417,190,137,9,6
"2021-04-20","WEST",188,142,471,200,150,12,8
"2021-04-21","WEST",193,152,484,205,160,12,8
"2021-04-22","WEST",208,167,504,218,175,10,8
"2021-04-23","WEST",218,164,518,229,174,11,10
"2021-04-24","WEST",227,168,520,238,178,11,10
"2021-04-25","WEST",226,167,544,238,176,12,9
"2021-04-26","WEST",238,170,552,251,178,13,8
"2021-04-27","WEST",243,176,569,256,182,13,6
"2021-04-28","WEST",255,184,570,271,192,16,8
"2021-04-29","WEST",261,194,579,278,203,17,9
"2021-04-30","WEST",262,197,592,279,203,17,6
"2021-05-01","WEST",261,202,567,279,207,18,5
"2021-05-02","WEST",268,195,567,287,200,19,5
"2021-05-03","WEST",264,198,570,283,207,19,9
"2021-05-04","WEST",268,211,573,282,218,14,7
"2021-05-05","WEST",272,211,545,285,219,13,8
"2021-05-06","WEST",264,206,532,277,212,13,6
"2021-05-07","WEST",264,213,544,277,221,13,8
"2021-05-08","WEST",277,217,520,293,224,16,7
"2021-05-09","WEST",278,207,530,295,214,17,7
"2021-05-10","WEST",263,191,524,280,197,17,6
"2021-05-11","WEST",254,192,508,268,200,14,8
"2021-05-12","WEST",244,193,475,258,201,14,8
"2021-05-13","WEST",243,191,457,256,199,13,8
"2021-05-14","WEST",243,190,441,252,193,9,3
"2021-05-15","WEST",233,175,411,252,185,19,10
"2021-05-16","WEST",228,163,391,249,173,21,10
"2021-05-17","WEST",227,162,381,248,173,21,11
"2021-05-18","WEST",219,173,383,242,187,23,14
"2021-05-19","WEST",213,161,369,238,180,25,19
"2021-05-20","WEST",202,137,357,225,151,23,14
"2021-05-21","WEST",193,141,339,216,155,23,14
"2021-05-22","WEST",189,138,313,212,153,23,15
"2021-05-23","WEST",182,136,376,208,149,26,13
"2021-05-24","WEST",179,129,281,208,143,29,14
"2021-05-25","WEST",180,129,306,210,141,30,12
"2021-05-26","WEST",178,129,302,206,140,28,11
"2021-05-27","WEST",175,122,278,199,129,24,7
"2021-05-28","WEST",172,128,264,197,139,25,11
"2021-05-29","WEST",166,112,253,187,122,21,10
"2021-05-30","WEST",161,110,223,183,118,22,8
"2021-05-31","WEST",163,114,216,186,123,23,9
"2021-06-01","WEST",152,101,223,175,112,23,11
"2021-06-02","WEST",144,109,204,169,121,25,12
"2021-06-03","WEST",127,88,199,156,104,29,16
"2021-06-04","WEST",123,88,205,149,103,26,15
"2021-06-05","WEST",118,89,199,147,107,29,18
"2021-06-06","WEST",115,88,183,144,105,29,17
"2021-06-07","WEST",110,84,185,142,104,32,20
"2021-06-08","WEST",107,75,175,141,93,34,18
"2021-06-09","WEST",101,76,178,130,91,29,15
"2021-06-10","WEST",100,77,160,126,90,26,13
"2021-06-11","WEST",96,69,162,122,82,26,13
"2021-06-12","WEST",91,72,151,116,86,25,14
"2021-06-13","WEST",97,68,143,123,78,26,10
"2021-06-14","WEST",98,63,157,120,74,22,11
"2021-06-15","WEST",92,67,183,113,78,21,11
"2021-06-16","WEST",91,67,166,114,79,23,12
"2021-06-17","WEST",90,58,170,110,70,20,12
"2021-06-18","WEST",91,63,182,109,74,18,11
"2021-06-19","WEST",89,68,164,103,76,14,8
"2021-06-20","WEST",94,67,155,107,73,13,6
"2021-06-21","WEST",90,67,153,104,76,14,9
"2021-06-22","WEST",93,69,161,109,78,16,9
"2021-06-23","WEST",95,67,144,110,76,15,9
"2021-06-24","WEST",98,69,144,108,76,10,7
"2021-06-25","WEST",92,72,141,103,80,11,8
"2021-06-26","WEST",92,57,141,105,62,13,5
"2021-06-27","WEST",93,64,136,107,70,14,6
"2021-06-28","WEST",92,63,138,107,71,15,8
"2021-06-29","WEST",88,63,142,105,69,17,6
"2021-06-30","WEST",88,61,146,105,68,17,7
"2021-07-01","WEST",83,56,137,100,64,17,8
"2021-07-02","WEST",77,46,126,93,53,16,7
"2021-07-03","WEST",75,52,128,92,61,17,9
"2021-07-04","WEST",72,48,115,89,58,17,10
"2021-07-05","WEST",73,50,119,90,60,17,10
"2021-07-06","WEST",75,50,127,91,59,16,9
"2021-07-07","WEST",75,50,122,89,57,14,7
"2021-07-08","WEST",75,47,110,89,57,14,10
"2021-07-09","WEST",68,48,107,79,55,11,7
"2021-07-10","WEST",69,45,94,79,52,10,7
"2021-07-11","WEST",70,45,89,81,53,11,8
"2021-07-12","WEST",69,39,95,80,47,11,8
"2021-07-13","WEST",60,41,93,70,48,10,7
"2021-07-14","WEST",58,37,99,68,43,10,6
"2021-07-15","WEST",56,41,91,65,47,9,6
"2021-07-16","WEST",53,38,85,63,45,10,7
"2021-07-17","WEST",50,36,83,59,43,9,7
"2021-07-18","WEST",47,33,82,61,43,14,10
"2021-07-19","WEST",46,30,81,61,37,15,7
"2021-07-20","WEST",44,29,81,57,38,13,9
"2021-07-21","WEST",50,14,70,55,19,5,5
"2021-07-22","WEST",51,29,77,56,33,5,4
"2021-07-23","WEST",45,29,68,50,34,5,5
"2021-07-24","WEST",43,33,58,48,37,5,4
"2021-07-25","WEST",39,31,55,45,32,6,1
"2021-07-26","WEST",42,28,62,49,32,7,4
"2021-07-27","WEST",42,32,66,48,36,6,4
"2021-07-28","WEST",41,33,62,48,37,7,4
"2021-07-29","WEST",41,31,51,48,35,7,4
"2021-07-30","WEST",42,30,57,48,33,6,3
"2021-07-31","WEST",39,31,57,46,34,7,3
"2021-08-01","WEST",39,31,58,45,34,6,3
"2021-08-02","WEST",38,31,60,45,34,7,3
"2021-08-03","WEST",39,33,61,46,36,7,3
"2021-08-04","WEST",40,29,63,47,32,7,3
"2021-08-05","WEST",38,31,54,46,35,8,4
"2021-08-06","WEST",41,30,51,47,32,6,2
"2021-08-07","WEST",42,33,56,48,36,6,3
"2021-08-08","WEST",42,29,54,48,32,6,3
"2021-08-09","WEST",40,27,62,46,30,6,3
"2021-08-10","WEST",39,27,55,45,30,6,3
"2021-08-11","WEST",37,26,49,42,29,5,3
"2021-08-12","WEST",41,26,54,47,29,6,3
"2021-08-13","WEST",40,22,59,45,26,5,4
"2021-08-14","WEST",42,27,70,47,31,5,4
"2021-08-15","WEST",46,28,75,51,32,5,4
"2021-08-16","WEST",46,28,88,52,32,6,4
"2021-08-17","WEST",49,29,92,56,33,7,4
"2021-08-18","WEST",47,30,95,55,35,8,5
"2021-08-19","WEST",47,27,97,55,32,8,5
"2021-08-20","WEST",47,28,102,53,31,6,3
"2021-08-21","WEST",50,32,110,54,34,4,2
"2021-08-22","WEST",52,34,118,56,36,4,2
"2021-08-23","WEST",55,36,128,60,38,5,2
"2021-08-24","WEST",55,37,135,59,38,4,1
"2021-08-25","WEST",57,39,127,61,40,4,1
"2021-08-26","WEST",57,34,136,61,36,4,2
"2021-08-27","WEST",56,30,140,60,32,4,2
"2021-08-28","WEST",55,34,128,61,37,6,3
"2021-08-29","WEST",50,36,145,55,40,5,4
"2021-08-30","WEST",50,33,133,55,37,5,4
"2021-08-31","WEST",49,33,132,55,36,6,3
"2021-09-01","WEST",52,36,128,58,40,6,4
"2021-09-02","WEST",50,37,120,56,41,6,4
"2021-09-03","WEST",55,36,126,61,39,6,3
"2021-09-04","WEST",61,33,113,67,36,6,3
"2021-09-05","WEST",65,36,128,71,39,6,3
"2021-09-06","WEST",70,39,144,76,41,6,2
"2021-09-07","WEST",68,42,148,76,45,8,3
"2021-09-08","WEST",66,43,154,73,46,7,3
"2021-09-09","WEST",64,45,147,70,48,6,3
"2021-09-10","WEST",61,41,145,66,44,5,3
"2021-09-11","WEST",59,39,141,65,43,6,4
"2021-09-12","WEST",61,34,129,67,38,6,4
"2021-09-13","WEST",60,37,131,67,41,7,4
"2021-09-14","WEST",59,37,149,66,40,7,3
"2021-09-15","WEST",60,33,139,65,36,5,3
"2021-09-16","WEST",65,37,128,70,41,5,4
"2021-09-17","WEST",66,39,119,72,43,6,4
"2021-09-18","WEST",67,36,130,71,40,4,4
"2021-09-19","WEST",63,38,125,67,42,4,4
"2021-09-20","WEST",61,33,128,65,38,4,5
"2021-09-21","WEST",63,43,129,68,47,5,4
"2021-09-22","WEST",63,42,134,69,47,6,5
"2021-09-23","WEST",66,46,132,73,50,7,4
"2021-09-24","WEST",61,44,126,69,48,8,4
"2021-09-25","WEST",58,45,137,65,51,7,6
"2021-09-26","WEST",57,42,141,64,47,7,5
"2021-09-27","WEST",61,42,117,68,47,7,5
"2021-09-28","WEST",59,42,144,66,47,7,5
"2021-09-29","WEST",57,37,129,63,41,6,4
"2021-09-30","WEST",57,37,161,62,42,5,5
"2021-10-01","WEST",53,38,123,60,43,7,5
"2021-10-02","WEST",54,35,118,60,39,6,4
"2021-10-03","WEST",49,33,101,61,43,12,10
"2021-10-04","WEST",50,31,105,61,40,11,9
"2021-10-05","WEST",50,30,107,61,39,11,9
"2021-10-06","WEST",50,29,110,61,37,11,8
"2021-10-07","WEST",50,31,117,62,41,12,10
"2021-10-08","WEST",49,29,104,62,37,13,8
"2021-10-09","WEST",49,31,101,61,40,12,9
"2021-10-10","WEST",48,30,94,61,38,13,8
"2021-10-11","WEST",46,31,94,60,39,14,8
"2021-10-12","WEST",45,33,104,58,42,13,9
"2021-10-13","WEST",48,29,102,61,39,13,10
"2021-10-14","WEST",49,30,106,61,39,12,9
"2021-10-15","WEST",51,31,100,62,39,11,8
"2021-10-16","WEST",54,29,102,65,36,11,7
"2021-10-17","WEST",56,29,107,67,37,11,8
"2021-10-18","WEST",54,31,104,66,36,12,5
"2021-10-19","WEST",52,32,106,63,40,11,8
"2021-10-20","WEST",51,35,105,62,44,11,9
"2021-10-21","WEST",52,35,110,63,43,11,8
"2021-10-22","WEST",48,27,103,59,35,11,8
"2021-10-23","WEST",38,28,105,49,35,11,7
"2021-10-24","WEST",38,27,94,49,32,11,5
"2021-10-25","WEST",41,26,100,52,33,11,7
"2021-10-26","WEST",40,25,105,52,32,12,7
"2021-10-27","WEST",39,22,96,49,29,10,7
"2021-10-28","WEST",35,22,92,45,30,10,8
"2021-10-29","WEST",33,22,94,45,30,12,8
"2021-10-30","WEST",36,20,101,46,28,10,8
"2021-10-31","WEST",36,22,85,46,30,10,8
"2021-11-01","WEST",35,21,86,45,29,10,8
"2021-11-02","WEST",36,21,100,46,29,10,8
"2021-11-03","WEST",41,19,95,51,25,10,6
"2021-11-04","WEST",38,23,91,49,30,11,7
"2021-11-05","WEST",40,22,92,49,28,9,6
"2021-11-06","WEST",42,25,97,50,31,8,6
"2021-11-07","WEST",43,26,95,51,31,8,5
"2021-11-08","WEST",43,26,104,50,30,7,4
"2021-11-09","WEST",49,31,108,56,34,7,3
"2021-11-10","WEST",48,30,108,56,34,8,4
"2021-11-11","WEST",43,26,111,56,32,13,6
"2021-11-12","WEST",44,26,124,56,33,12,7
"2021-11-13","WEST",41,27,119,55,36,14,9
"2021-11-14","WEST",43,28,127,57,36,14,8
"2021-11-15","WEST",47,28,144,62,35,15,7
"2021-11-16","WEST",47,31,142,62,37,15,6
"2021-11-17","WEST",44,26,132,59,33,15,7
"2021-11-18","WEST",39,25,128,53,31,14,6
"2021-11-19","WEST",41,27,129,51,32,10,5
"2021-11-20","WEST",46,27,124,56,35,10,8
"2021-11-21","WEST",47,28,115,57,35,10,7
"2021-11-22","WEST",50,32,115,59,38,9,6
"2021-11-23","WEST",49,34,115,59,40,10,6
"2021-11-24","WEST",50,32,119,58,37,8,5
"2021-11-25","WEST",48,33,99,56,37,8,4
"2021-11-26","WEST",51,34,111,58,38,7,4
"2021-11-27","WEST",50,36,109,57,39,7,3
"2021-11-28","WEST",48,35,106,55,38,7,3
"2021-11-29","WEST",56,34,109,63,37,7,3
"2021-11-30","WEST",60,38,108,68,44,8,6
"2021-12-01","WEST",57,37,119,65,43,8,6
"2021-12-02","WEST",55,29,119,63,33,8,4
"2021-12-03","WEST",51,36,111,60,42,9,6
"2021-12-04","WEST",58,38,112,67,45,9,7
"2021-12-05","WEST",61,38,113,69,44,8,6
"2021-12-06","WEST",64,39,123,73,43,9,4
"2021-12-07","WEST",62,39,138,73,44,11,5
"2021-12-08","WEST",57,44,133,67,47,10,3
"2021-12-09","WEST",60,42,130,71,45,11,3
"2021-12-10","WEST",59,42,130,69,45,10,3
"2021-12-11","WEST",61,42,132,71,46,10,4
"2021-12-12","WEST",64,45,128,75,48,11,3
"2021-12-13","WEST",64,38,144,74,40,10,2
"2021-12-14","WEST",65,44,165,74,46,9,2
"2021-12-15","WEST",65,47,166,72,48,7,1
"2021-12-16","WEST",72,57,174,79,58,7,1
"2021-12-17","WEST",68,48,179,76,49,8,1
"2021-12-18","WEST",70,53,186,77,53,7,0
"2021-12-19","WEST",72,49,188,78,50,6,1
"2021-12-20","WEST",76,54,191,81,55,5,1
"2021-12-21","WEST",75,52,184,80,53,5,1
"2021-12-22","WEST",72,50,191,76,52,4,2
"2021-12-23","WEST",72,49,195,78,51,6,2
"2021-12-24","WEST",70,48,220,75,50,5,2
"2021-12-25","WEST",73,49,231,76,50,3,1
"2021-12-26","WEST",75,50,241,78,52,3,2
"2021-12-27","WEST",79,56,271,82,58,3,2
"2021-12-28","WEST",84,56,292,87,58,3,2
"2021-12-29","WEST",85,56,318,89,58,4,2
"2021-12-30","WEST",87,52,367,91,54,4,2
"2021-12-31","WEST",83,52,398,86,54,3,2
"2022-01-01","WEST",87,58,428,90,60,3,2
"2022-01-02","WEST",94,59,464,96,60,2,1
"2022-01-03","WEST",96,59,521,99,61,3,2
"2022-01-04","WEST",104,57,589,106,59,2,2
"2022-01-05","WEST",119,62,665,121,65,2,3
"2022-01-06","WEST",131,79,684,133,81,2,2
"2022-01-07","WEST",131,70,721,135,73,4,3
"2022-01-08","WEST",141,86,774,144,87,3,1
"2022-01-09","WEST",144,80,808,148,83,4,3
"2022-01-10","WEST",146,84,836,150,87,4,3
"2022-01-11","WEST",152,85,896,161,92,9,7
"2022-01-12","WEST",160,91,952,169,99,9,8
"2022-01-13","WEST",159,96,1009,167,103,8,7
"2022-01-14","WEST",173,94,1081,181,102,8,8
"2022-01-15","WEST",187,113,1121,193,119,6,6
"2022-01-16","WEST",187,115,1108,195,123,8,8
"2022-01-17","WEST",188,117,1170,194,122,6,5
"2022-01-18","WEST",191,123,1221,197,128,6,5
"2022-01-19","WEST",194,118,1231,200,123,6,5
"2022-01-20","WEST",186,120,1211,193,125,7,5
"2022-01-21","WEST",183,118,1239,190,123,7,5
"2022-01-22","WEST",182,122,1185,191,126,9,4
"2022-01-23","WEST",183,115,1155,192,119,9,4
"2022-01-24","WEST",189,118,1147,199,120,10,2
"2022-01-25","WEST",191,121,1205,200,124,9,3
"2022-01-26","WEST",183,124,1134,193,127,10,3
"2022-01-27","WEST",178,121,1103,189,126,11,5
"2022-01-28","WEST",179,126,1096,190,131,11,5
"2022-01-29","WEST",181,127,1063,191,131,10,4
"2022-01-30","WEST",173,115,1020,182,120,9,5
"2022-01-31","WEST",177,116,1016,185,118,8,2
"2022-02-01","WEST",177,117,1037,189,120,12,3
"2022-02-02","WEST",171,107,952,185,111,14,4
"2022-02-03","WEST",171,103,909,185,108,14,5
"2022-02-04","WEST",162,97,875,175,101,13,4
"2022-02-05","WEST",155,93,833,164,96,9,3
"2022-02-06","WEST",151,92,763,160,95,9,3
"2022-02-07","WEST",149,77,731,156,81,7,4
"2022-02-08","WEST",145,85,748,151,88,6,3
"2022-02-09","WEST",130,78,704,140,83,10,5
"2022-02-10","WEST",131,84,666,141,86,10,2
"2022-02-11","WEST",127,81,649,138,87,11,6
"2022-02-12","WEST",119,72,587,132,79,13,7
"2022-02-13","WEST",121,77,536,134,82,13,5
"2022-02-14","WEST",115,71,544,127,76,12,5
"2022-02-15","WEST",112,73,556,122,79,10,6
"2022-02-16","WEST",109,70,501,117,75,8,5
"2022-02-17","WEST",109,66,460,119,72,10,6
"2022-02-18","WEST",103,66,455,113,73,10,7
"2022-02-19","WEST",90,56,414,101,62,11,6
"2022-02-20","WEST",86,52,402,99,59,13,7
"2022-02-21","WEST",82,52,394,95,59,13,7
"2022-02-22","WEST",83,53,408,93,58,10,5
"2022-02-23","WEST",79,46,402,97,57,18,11
