week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2022-04-10,46,Manitoba,Manitoba,Total,2836431,1509932,971275,354281,938,5,0,1100,1777,1240,275,0,0,1889,3287,2424,427,1,0,,,,,,
2022-04-10,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91826,74707,17055,64,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Janssen Jcovden,1746,1746,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Moderna Spikevax,494550,172247,210954,107769,3580,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1687118,652372,631749,380831,22166,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),105857,61768,44064,25,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Total,2381097,962840,903822,488689,25746,0,0,243,537,1469,529,0,0,495,1230,2933,1484,0,0,,,,,,
2022-04-10,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,311936,268078,43280,575,3,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Janssen Jcovden,7305,7248,39,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Moderna Spikevax,1731527,634967,684502,408410,3648,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),6237605,2470991,2527607,1218829,20178,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),284618,171504,113055,58,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,48,Alberta,Alberta,Total,8618363,3584416,3382227,1627890,23830,0,0,1474,3531,9150,2908,0,0,3197,8696,19002,4261,0,0,,,,,,
2022-04-10,48,Alberta,Alberta,Unknown,45372,31628,13744,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388580,278259,110111,208,2,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Janssen Jcovden,5031,4635,396,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Moderna Spikevax,3508989,910239,1161000,1434796,2954,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),7048679,2995046,2813137,1238033,2463,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),322663,190334,132247,82,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Total,11273942,4378513,4216891,2673119,5419,0,0,1892,5355,13878,2950,0,0,3041,12315,27526,3553,0,0,,,,,,
2022-04-10,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Janssen Jcovden,20,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Moderna Spikevax,83029,32933,32453,17637,6,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),7952,2747,2736,2469,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),3456,2025,1431,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,60,Yukon,Yukon,Total,94457,37725,36620,20106,6,0,0,13,40,53,6,0,0,21,115,130,6,0,0,,,,,,
2022-04-10,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,85449,34183,33293,17789,184,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),10558,4124,4409,2025,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),4445,2673,1772,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Total,100452,40980,39474,19814,184,0,0,10,38,93,179,0,0,20,83,144,184,0,0,,,,,,
2022-04-10,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Moderna Spikevax,61041,24032,23026,13983,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),9718,4203,3955,1560,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),6812,4169,2643,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-10,62,Nunavut,Nunavut,Total,77571,32404,29624,15543,0,0,0,49,273,157,0,0,0,121,464,307,0,0,0,,,,,,
2022-04-10,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2812736,2238717,572537,1476,6,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Janssen Jcovden,20587,19939,547,101,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Moderna Spikevax,23197962,6264691,8394934,8048268,490067,2,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Novavax Nuvaxovid,1085,947,62,65,11,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),53525095,22171468,20410818,10130287,812513,9,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),2874158,1678900,1194594,661,3,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,1,Canada,Canada,Total,82480822,32408071,30589029,18181106,1302605,11,0,,,,,,,22758,45485,148248,784754,6,0,45426,111814,326955,1076713,7,0
2022-04-24,1,Canada,Canada,Unknown,49199,33409,15537,248,5,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,28686,27836,845,5,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,219,194,10,15,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,494782,103651,192715,196604,1812,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Novavax Nuvaxovid,4,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),690181,330782,262676,95753,970,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),51725,29364,22350,11,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,1265597,491827,478598,292390,2782,0,0,,,,,,,152,499,1007,227,0,0,362,1313,2297,491,0,0
2022-04-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5960,5308,652,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,97,97,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,100153,29858,35833,34214,248,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),248179,102152,97835,46962,1230,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 5-11 years),14372,8114,6258,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Total,368761,145529,140578,81176,1478,0,0,,,,,,,60,201,691,1345,0,0,110,384,1430,1417,0,0
2022-04-24,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,61954,60456,1495,3,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,630,614,14,2,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,685853,163263,308653,213781,156,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Novavax Nuvaxovid,95,73,12,10,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),1445169,627288,511158,305941,782,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 5-11 years),77738,47422,30303,13,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Total,2273131,899803,852534,519856,938,0,0,,,,,,,522,1342,4268,825,0,0,1098,3811,8245,938,0,0
2022-04-24,12,Nova Scotia,Nouvelle-Écosse,Unknown,1692,687,899,106,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,50918,44340,6578,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,388,388,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,512745,130893,209210,171668,974,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),1134251,488871,420494,218809,6072,5,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 5-11 years),56627,33680,22930,17,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Total,1756836,699157,660028,390600,7046,5,0,,,,,,,327,622,2141,4907,5,0,665,1566,4464,,,0
2022-04-24,13,New Brunswick,Nouveau-Brunswick,Unknown,1907,985,816,106,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,697909,531828,165536,545,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Janssen Jcovden,187,187,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Moderna Spikevax,5690013,1397611,1640491,2399876,252035,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Novavax Nuvaxovid,559,525,18,11,5,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),12205684,4949518,4887715,1982540,385911,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 5-11 years),738645,427218,311170,257,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,24,Quebec,Québec,Total,19333225,7306996,7005008,4383265,637956,0,0,,,,,,,3155,7127,39659,386675,0,0,6273,20027,97740,591917,0,0
2022-04-24,24,Quebec,Québec,Unknown,228,109,78,36,5,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1088553,864770,223741,41,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Janssen Jcovden,3351,3199,86,66,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Moderna Spikevax,8929001,2120803,3637929,2970474,199795,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),20843380,8695870,7549795,4297613,300102,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 5-11 years),1067758,624476,443112,168,2,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,35,Ontario,Ontario,Total,31932043,12309118,11854663,7268362,499900,0,0,,,,,,,9711,18007,54467,294393,0,0,19303,40836,114298,368607,0,0
2022-04-24,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86189,83027,3144,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Janssen Jcovden,1400,1399,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Moderna Spikevax,785322,509445,224034,51678,163,2,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1843408,843298,692687,305845,1574,4,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),127776,74405,53356,15,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,46,Manitoba,Manitoba,Total,2844095,1511574,973222,357556,1737,6,0,,,,,,,1642,1947,3275,799,1,0,3531,5234,5699,1226,2,0
2022-04-24,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91830,74708,17057,65,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Janssen Jcovden,1757,1757,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Moderna Spikevax,499029,172288,210999,108311,7431,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Novavax Nuvaxovid,18,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1708079,652659,632050,383550,39820,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),106674,61956,44690,28,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,47,Saskatchewan,Saskatchewan,Total,2407387,963386,904796,491954,47251,0,0,,,,,,,546,974,3265,21505,0,0,1041,2204,6198,22989,0,0
2022-04-24,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,312151,268183,43374,591,3,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Janssen Jcovden,7488,7431,39,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Moderna Spikevax,1738657,635235,684819,410872,7731,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Novavax Nuvaxovid,409,331,30,42,6,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),6298407,2472646,2529460,1233486,62815,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),290192,172704,117424,63,1,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,48,Alberta,Alberta,Total,8692676,3588158,3388890,1645072,70556,0,0,,,,,,,3742,6663,17182,46726,0,0,6939,15359,36184,50987,0,0
2022-04-24,48,Alberta,Alberta,Unknown,45372,31628,13744,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388586,278261,110115,208,2,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Janssen Jcovden,5051,4654,397,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Moderna Spikevax,3531990,910469,1161398,1441160,18963,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),7080091,2997378,2815831,1253645,13237,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),327606,190561,136956,89,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,59,British Columbia,Colombie-Britannique,Total,11333324,4381323,4224697,2695102,32202,0,0,,,,,,,2810,7806,21983,26783,0,0,5851,20121,49509,30336,0,0
2022-04-24,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Janssen Jcovden,19,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Moderna Spikevax,83403,32934,32454,17737,278,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),7897,2669,2714,2514,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),3646,2123,1523,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,60,Yukon,Yukon,Total,94965,37745,36691,20251,278,0,0,,,,,,,20,71,145,272,0,0,41,186,275,278,0,0
2022-04-24,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-04-24,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,85717,34190,33302,17856,369,0,0,,,,,,,,,,,,,,,,,,
